Listing Id,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Reviews per Month
631,0,96,10,10,10,10,10,10,1.02
632,0,96,10,10,10,10,10,10,1.02
633,2,100,10,10,10,10,10,10,0.2
634,7,100,9,9,9,10,9,10,0.14
635,0,96,10,10,10,10,10,10,1.02
636,0,96,10,10,10,10,10,10,1.02
637,41,96,10,10,10,10,10,10,1.55
638,14,96,9,9,10,10,10,9,3.78
639,60,98,10,10,10,10,10,10,0.8
640,4,73,6,8,9,7,9,7,0.49
641,4,95,10,10,10,10,10,10,0.21
642,3,90,9,8,9,9,10,10,0.12
643,3,100,10,10,10,10,10,10,2.09
644,0,96,10,10,10,10,10,10,1.02
645,0,96,10,10,10,10,10,10,1.02
646,5,100,10,10,10,10,10,10,1.05
647,29,90,10,8,9,10,10,9,2.2
648,32,98,10,10,10,10,10,10,1.86
649,0,96,10,10,10,10,10,10,1.02
650,31,97,10,10,10,10,10,10,7.5
651,8,98,10,10,10,10,10,10,0.34
652,0,96,10,10,10,10,10,10,1.02
653,3,80,7,7,10,8,10,8,2.25
654,5,92,10,9,10,10,10,10,0.23
655,8,98,10,10,10,10,10,10,0.28
656,11,96,9,9,10,10,10,9,0.33
657,49,98,10,10,10,10,10,10,1.52
658,2,60,6,9,8,7,7,7,0.2
659,16,95,10,9,10,10,10,9,0.7
660,3,100,10,10,9,10,9,10,0.27
661,83,95,9,9,10,10,10,9,1.79
662,0,96,10,10,10,10,10,10,1.02
663,0,96,10,10,10,10,10,10,1.02
664,6,80,9,8,9,10,5,7,0.24
665,0,96,10,10,10,10,10,10,1.02
666,0,96,10,10,10,10,10,10,1.02
667,45,98,10,10,10,10,10,10,4.58
668,8,88,9,9,9,9,10,9,1.31
669,2,100,10,10,10,10,10,10,2
670,7,97,8,10,10,10,10,9,1.37
671,81,95,10,10,10,10,9,10,12.15
672,0,96,10,10,10,10,10,10,1.02
673,1,100,10,10,10,10,10,10,0.59
674,27,96,10,10,10,10,10,10,1.88
675,0,96,10,10,10,10,10,10,1.02
676,29,92,9,9,10,9,9,9,0.94
677,2,90,9,8,7,9,10,10,0.13
678,5,88,10,10,10,10,10,9,0.37
679,70,97,10,10,10,10,10,9,1.69
680,1,100,10,10,10,10,10,10,0.23
681,107,97,10,9,10,10,9,10,7.02
682,1,100,10,10,10,10,10,10,0.21
683,2,90,9,8,10,10,10,9,0.45
684,30,89,10,9,10,10,10,9,5.26
685,29,89,9,9,9,9,9,9,1.02
686,0,96,10,10,10,10,10,10,1.02
687,13,82,9,8,9,8,9,8,0.7
688,15,95,9,10,9,10,10,9,2.92
689,124,82,9,8,9,9,9,8,4.59
690,1,96,10,10,10,10,10,10,0.18
691,3,80,7,8,8,9,10,8,0.44
692,158,92,9,9,10,10,10,9,4.67
693,104,95,10,10,10,10,8,9,3.62
694,70,97,10,10,10,10,10,10,3.64
695,4,100,10,10,9,10,10,10,0.84
696,73,95,9,9,10,10,10,10,3.25
697,24,98,10,10,10,10,9,10,4.83
698,51,97,10,10,10,10,9,9,3.11
699,14,100,10,10,10,10,10,10,3.41
700,2,100,10,10,10,10,10,10,0.67
701,1,100,10,10,10,10,10,10,0.3
702,9,87,10,9,8,9,9,8,0.51
703,11,96,10,10,10,10,9,10,2.01
704,57,89,9,9,9,10,9,9,3.01
705,67,94,10,10,10,10,10,9,4.15
706,6,100,10,10,10,10,10,10,0.75
707,2,100,10,10,10,10,10,10,0.19
708,3,87,7,9,10,10,10,9,0.7
709,0,96,10,10,10,10,10,10,1.02
710,10,94,10,9,10,10,10,8,0.36
711,5,88,9,10,10,10,10,9,0.36
712,123,90,9,10,9,10,9,9,5.98
713,474,95,10,10,10,10,9,9,8.98
714,51,98,10,10,10,10,10,10,3.08
715,0,96,10,10,10,10,10,10,1.02
716,11,94,10,9,10,10,10,10,0.48
717,32,95,10,10,10,10,10,9,3.79
718,37,92,9,9,10,10,10,9,0.94
719,33,99,10,10,10,10,10,9,2.43
720,1,100,10,10,10,10,10,10,1
721,10,100,10,10,10,10,10,9,3.23
722,99,87,9,9,9,9,9,9,5.28
723,7,97,10,10,9,10,10,10,0.23
724,0,96,10,10,10,10,10,10,1.02
725,15,97,10,10,10,10,10,10,0.74
726,10,94,10,10,10,10,10,10,1.47
727,0,96,10,10,10,10,10,10,1.02
728,4,100,10,10,10,10,10,10,0.23
729,93,91,10,9,10,9,9,9,5.28
730,0,96,10,10,10,10,10,10,1.02
731,0,96,10,10,10,10,10,10,1.02
732,14,94,10,9,10,10,9,9,0.5
733,1,100,10,10,10,10,10,10,0.16
734,13,94,10,10,10,10,9,9,1.4
735,1,100,10,10,10,10,10,10,0.7
736,3,100,10,10,10,10,9,10,1.8
737,35,92,10,9,10,9,9,9,1.14
738,29,92,9,10,9,10,10,9,4.94
739,1,100,10,10,10,10,10,10,0.39
740,12,92,9,10,10,9,9,9,0.84
741,5,84,9,10,9,10,9,9,0.84
742,10,100,10,10,10,10,10,10,3.45
743,4,95,10,10,10,10,10,10,0.66
744,44,97,10,10,10,10,10,10,2.29
745,0,96,10,10,10,10,10,10,1.02
746,42,97,10,10,10,10,9,10,3.89
747,41,93,10,10,10,10,10,9,4.35
748,14,94,10,10,10,10,10,9,3.41
749,106,96,10,9,10,10,10,10,2.01
750,9,91,10,9,10,10,10,9,2.5
751,8,93,9,9,10,10,10,9,1.36
752,0,96,10,10,10,10,10,10,1.02
753,26,95,10,10,10,10,9,9,0.71
754,1,100,10,10,10,10,10,10,1
755,24,97,10,9,10,10,9,10,1.77
756,3,87,9,8,9,10,10,9,0.18
757,20,96,9,10,10,10,9,10,0.34
758,5,100,10,10,10,10,9,10,0.77
759,25,95,10,10,10,10,10,9,5.4
760,74,90,9,9,10,10,9,9,1.4
761,8,60,8,7,10,9,9,7,1.62
762,0,96,10,10,10,10,10,10,1.02
763,46,83,9,9,10,10,10,9,7.11
764,4,90,9,10,9,10,10,9,0.3
765,87,93,10,10,10,10,9,9,7.31
766,9,96,10,9,10,10,10,10,0.96
767,0,96,10,10,10,10,10,10,1.02
768,40,97,10,10,10,10,10,9,1.18
769,43,98,10,10,10,10,10,10,3
770,20,99,10,10,10,10,10,10,0.47
771,23,92,9,9,10,10,10,9,0.74
772,1,80,8,8,8,8,8,8,0.65
773,79,95,10,10,9,10,10,9,2.2
774,0,96,10,10,10,10,10,10,1.02
775,6,100,10,10,10,10,10,9,0.91
776,1,100,10,10,10,10,10,10,0.51
777,93,96,10,10,10,9,9,9,1.33
778,1,100,10,8,10,10,10,10,0.14
779,144,94,9,10,10,10,9,9,2.95
780,16,91,10,10,10,10,10,9,1.04
781,0,96,10,10,10,10,10,10,1.02
782,87,97,10,10,10,10,10,10,6.03
783,10,100,10,10,10,10,10,10,7.5
784,5,90,10,10,10,10,10,9,0.31
785,0,96,10,10,10,10,10,10,1.02
786,27,97,10,10,10,10,10,10,0.44
787,27,94,9,10,10,10,10,9,0.54
788,9,100,9,10,10,10,10,10,1.07
789,7,94,9,8,10,10,10,9,0.27
790,0,96,10,10,10,10,10,10,1.02
791,246,99,10,10,10,10,9,10,5.94
792,0,96,10,10,10,10,10,10,1.02
793,0,96,10,10,10,10,10,10,1.02
794,134,88,9,9,9,9,9,9,4.65
795,74,94,10,9,10,10,9,9,2.57
796,14,86,9,8,10,10,9,8,2.18
797,17,94,10,9,10,9,9,9,3.81
798,110,97,10,10,10,10,9,10,3.24
799,1,100,10,8,10,10,10,10,1
800,54,100,10,10,10,10,9,10,3.69
801,0,96,10,10,10,10,10,10,1.02
802,1,100,10,10,10,10,10,10,1
803,138,99,10,10,10,10,9,10,7.1
804,136,99,10,10,10,10,9,10,10.46
805,81,98,10,10,10,10,9,10,2.42
806,41,97,10,10,10,10,10,10,2.87
807,8,98,9,10,10,10,10,10,0.42
808,34,93,10,10,10,10,10,10,0.7
809,1,100,10,8,10,10,8,10,0.07
810,44,97,10,10,10,10,9,9,0.86
811,7,86,10,8,10,9,9,9,0.39
812,15,92,10,9,9,10,8,9,0.59
813,0,96,10,10,10,10,10,10,1.02
814,20,89,10,10,9,9,7,9,1.16
815,11,100,10,10,10,10,10,10,1.51
816,48,100,10,10,10,10,10,10,4.51
817,18,100,10,10,10,10,10,10,1.23
818,6,90,9,9,10,10,10,10,0.9
819,10,100,10,10,10,10,9,10,2.7
820,0,96,10,10,10,10,10,10,1.02
821,0,96,10,10,10,10,10,10,1.02
822,11,95,9,9,10,10,10,9,2.97
823,4,100,10,10,10,10,10,10,1.09
824,1,100,10,10,10,10,10,10,0.05
825,0,96,10,10,10,10,10,10,1.02
826,1,100,10,10,10,10,10,10,0.27
827,1,100,10,10,10,10,10,10,0.27
828,80,93,10,10,10,10,9,9,2.14
829,4,85,10,8,10,10,9,9,0.16
830,3,80,9,9,10,10,10,9,2.43
831,19,95,9,9,10,10,10,9,0.75
832,112,98,10,10,10,10,10,10,7.06
833,44,89,9,9,10,10,9,9,3.38
834,11,92,10,9,10,10,10,9,0.35
835,0,96,10,10,10,10,10,10,1.02
836,1,80,8,6,6,10,10,6,1
837,17,94,9,9,10,10,10,9,0.52
838,0,96,10,10,10,10,10,10,1.02
839,13,97,10,10,10,10,9,10,0.52
840,19,92,10,9,9,9,9,10,0.84
841,23,93,9,9,10,9,10,9,0.73
842,0,96,10,10,10,10,10,10,1.02
843,0,96,10,10,10,10,10,10,1.02
844,3,87,9,9,9,9,9,9,0.34
845,126,96,10,9,10,10,9,9,1.52
846,39,81,9,9,9,8,9,8,2.62
847,8,98,10,10,10,10,10,10,1.35
848,0,96,10,10,10,10,10,10,1.02
849,0,96,10,10,10,10,10,10,1.02
850,12,95,10,8,10,10,9,9,1.33
851,116,98,10,10,10,10,9,10,5.44
852,9,100,10,10,10,10,10,10,2.84
853,2,100,10,10,10,10,10,10,2
854,1,100,6,10,10,8,10,8,0.03
855,23,98,10,10,10,10,10,10,0.76
856,44,87,9,9,9,8,10,9,2.43
857,111,97,10,10,10,10,10,10,4.2
858,24,93,10,9,9,9,10,9,0.85
859,0,96,10,10,10,10,10,10,1.02
860,37,99,10,10,10,10,10,10,4.46
861,51,96,10,9,10,10,10,10,2.03
862,37,97,10,10,10,10,10,10,1.52
863,2,100,10,10,10,10,10,10,0.56
864,3,100,10,10,10,6,10,10,0.34
865,0,96,10,10,10,10,10,10,1.02
866,122,94,10,9,10,10,9,9,3.57
867,14,99,10,10,10,10,10,10,0.63
868,8,95,10,10,10,10,10,10,1.05
869,2,100,10,10,10,10,10,10,0.32
870,0,96,10,10,10,10,10,10,1.02
871,9,93,9,9,10,10,9,9,4.43
872,0,96,10,10,10,10,10,10,1.02
873,21,97,10,10,10,10,10,10,0.73
874,34,100,10,10,10,10,10,10,1.26
875,27,88,9,8,10,10,10,9,4.91
876,16,93,10,9,9,9,9,9,2.79
877,0,96,10,10,10,10,10,10,1.02
878,2,100,10,10,10,10,10,10,0.32
879,0,96,10,10,10,10,10,10,1.02
880,0,96,10,10,10,10,10,10,1.02
881,24,89,9,10,10,9,10,9,0.98
882,0,96,10,10,10,10,10,10,1.02
883,1,100,10,10,10,10,10,10,0.79
884,80,88,10,9,9,9,9,9,2.55
885,19,90,8,9,9,9,10,9,2.33
886,126,90,9,9,9,9,9,9,5.64
887,9,98,10,10,10,10,9,10,5.63
888,1,100,10,10,10,10,10,10,1
889,0,96,10,10,10,10,10,10,1.02
890,0,96,10,10,10,10,10,10,1.02
891,127,96,10,10,9,10,10,10,4.08
892,54,92,9,10,10,10,10,9,4.81
893,2,100,9,10,9,10,9,10,2
894,96,93,9,9,9,9,9,9,6.58
895,1,100,10,10,10,10,10,10,0.77
896,13,94,10,10,10,10,10,10,5.34
897,0,96,10,10,10,10,10,10,1.02
898,5,88,10,9,10,10,10,10,0.6
899,26,95,10,9,10,10,9,10,1.61
900,53,84,9,9,9,9,9,9,0.77
901,3,93,8,10,10,10,10,9,2.25
902,3,100,10,10,10,10,10,9,0.11
903,16,95,10,9,10,10,9,9,1.17
904,5,100,10,10,10,10,9,10,5
905,0,96,10,10,10,10,10,10,1.02
906,0,96,10,10,10,10,10,10,1.02
907,9,90,9,10,10,10,10,9,0.15
908,11,87,8,8,9,10,10,9,0.86
909,6,93,9,9,9,10,10,10,0.17
910,2,100,10,10,10,10,10,9,1.54
911,1,100,10,10,10,10,10,10,1
912,3,87,7,8,10,10,9,8,0.11
913,8,95,9,9,10,10,10,9,0.79
914,37,98,9,10,10,10,10,9,3.3
915,17,89,9,8,10,10,10,9,1.7
916,45,96,10,10,9,9,10,9,3.71
917,3,87,8,8,10,10,10,9,0.21
918,7,97,10,10,10,10,10,10,6.36
919,0,96,10,10,10,10,10,10,1.02
920,18,96,10,9,10,10,10,10,0.76
921,5,87,7,8,9,10,7,8,0.39
922,8,98,10,10,10,10,10,9,0.31
923,0,96,10,10,10,10,10,10,1.02
924,19,99,10,10,10,10,10,9,0.79
925,3,100,10,10,10,10,10,10,1.48
926,2,100,10,8,10,10,10,10,0.11
927,2,90,10,9,10,10,10,9,2
928,2,80,10,8,10,10,10,10,0.8
929,4,100,10,9,10,10,10,10,2.26
930,69,97,10,10,10,10,10,10,1.32
931,0,96,10,10,10,10,10,10,1.02
932,0,96,10,10,10,10,10,10,1.02
933,1,96,10,10,10,10,10,10,0.2
934,0,96,10,10,10,10,10,10,1.02
935,236,93,9,9,10,10,9,9,4.8
936,100,95,10,10,10,10,10,10,4.18
937,1,100,10,10,10,10,10,10,0.77
938,1,100,10,10,10,10,10,10,0.09
939,11,98,10,10,10,10,10,10,0.38
940,1,100,10,10,10,10,10,10,0.79
941,0,96,10,10,10,10,10,10,1.02
942,3,100,10,10,10,10,10,10,0.37
943,1,60,10,6,6,10,10,10,0.04
944,8,98,10,10,10,10,10,10,0.81
945,0,96,10,10,10,10,10,10,1.02
946,11,95,10,10,9,10,10,9,1.22
947,1,96,10,10,10,10,10,10,0.35
948,11,90,10,10,10,10,9,9,0.35
949,5,100,10,10,10,10,10,10,5
950,78,95,10,10,10,10,10,10,6.48
951,32,98,10,10,10,10,10,10,4.29
952,1,100,10,10,10,10,10,8,1
953,0,96,10,10,10,10,10,10,1.02
954,0,96,10,10,10,10,10,10,1.02
955,18,97,10,10,10,10,10,10,0.89
956,25,96,9,9,10,10,9,9,1.54
957,7,91,9,7,10,10,10,9,0.2
958,17,96,10,10,9,10,10,9,1.14
959,1,100,10,10,10,10,10,10,0.4
960,4,100,10,10,10,10,10,10,3.08
961,39,100,10,10,10,10,10,10,5.13
962,0,96,10,10,10,10,10,10,1.02
963,83,95,10,10,10,10,9,9,4.6
964,1,100,10,10,10,10,10,10,1
965,7,80,8,8,9,9,9,8,0.22
966,15,99,10,9,10,10,10,10,11.54
967,0,96,10,10,10,10,10,10,1.02
968,0,96,10,10,10,10,10,10,1.02
969,1,100,10,10,10,10,10,10,1
970,1,100,10,10,10,10,10,10,0.32
971,0,96,10,10,10,10,10,10,1.02
972,0,96,10,10,10,10,10,10,1.02
973,66,96,10,10,10,10,10,10,2.16
974,4,100,10,10,10,10,10,10,0.22
975,65,95,10,10,10,10,10,10,3.43
976,72,98,10,10,10,10,10,10,2.71
977,1,100,10,10,10,10,10,10,0.05
978,383,97,10,10,10,10,9,10,7.17
979,0,96,10,10,10,10,10,10,1.02
980,0,96,10,10,10,10,10,10,1.02
981,1,100,10,10,10,10,10,8,1
982,7,80,8,9,9,9,7,8,2.23
983,1,80,8,8,10,10,10,10,0.33
984,4,100,10,10,10,10,10,10,0.35
985,3,93,9,9,10,10,8,9,0.14
986,30,97,10,10,10,10,9,9,0.65
987,4,80,8,8,9,10,10,8,0.65
988,2,90,9,10,8,10,9,9,0.13
989,25,98,10,10,10,10,10,10,1.47
990,17,98,10,10,10,10,10,9,0.25
991,98,95,9,10,10,10,9,9,1.73
992,0,96,10,10,10,10,10,10,1.02
993,8,97,10,9,10,10,10,10,4.62
994,0,96,10,10,10,10,10,10,1.02
995,19,97,10,10,10,10,10,10,2.51
996,2,100,10,10,10,10,10,10,0.08
997,0,96,10,10,10,10,10,10,1.02
998,207,97,10,10,10,10,10,10,6.5
999,12,100,10,10,10,10,10,10,4.44
1000,74,96,10,10,10,10,10,10,4.37
1001,16,94,9,9,9,10,10,9,2.49
1002,13,95,10,10,10,10,10,10,3.07
1003,328,94,9,9,10,10,10,9,7
1004,2,100,10,10,10,10,10,10,0.1
1005,12,97,9,10,10,10,10,10,0.9
1006,19,94,10,9,10,10,10,10,3.93
1007,0,96,10,10,10,10,10,10,1.02
1008,2,90,10,9,10,10,10,10,2
1009,8,98,10,9,9,9,8,10,0.88
1010,2,100,10,10,10,10,10,10,0.26
1011,17,94,9,9,10,9,9,10,1.97
1012,21,98,10,10,10,10,10,10,3.77
1013,4,100,10,10,10,10,10,10,0.33
1014,2,100,10,10,10,10,10,10,0.46
1015,23,93,10,9,10,10,9,9,2.16
1016,2,80,10,10,10,10,10,8,0.48
1017,46,97,10,10,10,10,9,10,3.22
1018,7,91,10,10,10,10,10,8,0.7
1019,0,96,10,10,10,10,10,10,1.02
1020,0,96,10,10,10,10,10,10,1.02
1021,14,99,10,9,10,10,10,10,1.21
1022,0,96,10,10,10,10,10,10,1.02
1023,27,98,9,10,10,10,9,10,2.99
1024,6,87,8,8,9,9,10,9,0.53
1025,5,96,7,10,10,9,10,10,0.33
1026,3,87,10,9,10,10,10,10,0.55
1027,1,100,10,10,10,10,10,10,0.33
1028,22,82,9,8,9,9,10,9,1.61
1029,1,100,10,10,10,10,10,10,0.08
1030,143,97,10,10,10,10,10,10,3.04
1031,70,93,10,9,9,10,10,9,2.23
1032,16,100,10,10,10,10,10,10,3.18
1033,7,100,10,10,10,10,10,10,2.36
1034,5,100,10,10,10,10,10,10,0.7
1035,22,100,10,10,10,10,10,10,2.99
1036,9,95,10,9,10,10,10,9,4.5
1037,156,97,10,10,10,10,9,10,4.3
1038,152,89,9,8,9,9,10,9,4.62
1039,28,99,10,10,10,10,10,10,1.11
1040,3,100,10,10,10,10,10,10,0.69
1041,0,96,10,10,10,10,10,10,1.02
1042,7,100,10,10,10,10,10,10,0.95
1043,2,100,10,10,10,10,10,10,0.26
1044,93,100,10,10,10,10,10,10,2.72
1045,1,80,8,8,8,8,6,8,0.19
1046,17,94,10,9,9,10,10,10,0.8
1047,2,100,10,10,10,10,8,10,0.31
1048,106,93,9,10,10,9,10,9,3.15
1049,1,80,8,10,8,10,10,8,0.15
1050,31,95,10,10,10,10,9,10,2.69
1051,26,95,10,10,10,10,10,9,0.73
1052,34,98,10,10,10,10,10,10,1.77
1053,14,97,10,10,10,10,10,10,0.71
1054,26,100,10,10,10,10,10,10,1.12
1055,0,96,10,10,10,10,10,10,1.02
1056,0,96,10,10,10,10,10,10,1.02
1057,94,93,9,9,10,10,9,9,2.05
1058,3,100,10,10,10,10,10,10,0.41
1059,20,97,10,10,10,10,9,10,1.04
1060,0,96,10,10,10,10,10,10,1.02
1061,77,90,10,8,9,9,10,9,3.2
1062,2,80,8,9,8,7,7,8,0.28
1063,1,100,10,10,10,10,10,10,0.13
1064,25,97,10,10,10,10,10,10,3.02
1065,55,96,10,10,9,10,9,10,2.74
1066,99,88,9,9,9,9,8,9,1.79
1067,16,95,10,10,10,10,9,10,6.08
1068,1,100,10,10,10,10,10,10,1
1069,69,96,10,10,10,10,9,10,1.9
1070,150,94,10,9,10,10,9,9,3.58
1071,0,96,10,10,10,10,10,10,1.02
1072,95,87,9,9,9,9,10,9,3.65
1073,0,96,10,10,10,10,10,10,1.02
1074,76,93,10,10,9,10,9,9,6.83
1075,2,96,10,7,10,10,10,10,0.08
1076,0,96,10,10,10,10,10,10,1.02
1077,2,100,10,10,10,10,10,10,0.36
1078,0,96,10,10,10,10,10,10,1.02
1079,94,97,10,10,10,10,10,9,2.15
1080,77,96,10,10,10,10,9,10,3.16
1081,5,100,10,10,10,10,10,10,0.35
1082,12,100,10,10,10,10,10,10,3.53
1083,82,86,9,8,9,9,10,9,4.84
1084,10,98,10,10,10,10,10,10,0.41
1085,5,96,10,10,10,10,10,10,5
1086,0,96,10,10,10,10,10,10,1.02
1087,3,87,10,8,9,9,9,10,0.25
1088,0,96,10,10,10,10,10,10,1.02
1089,87,97,10,10,10,10,10,10,2.73
1090,5,100,10,10,10,10,10,10,0.32
1091,4,93,9,10,10,10,10,9,0.65
1092,27,99,10,10,10,10,10,10,1.73
1093,97,98,10,10,10,10,10,10,5.73
1094,51,96,10,9,10,10,9,9,1.72
1095,0,96,10,10,10,10,10,10,1.02
1096,5,92,9,8,10,10,10,10,0.21
1097,93,95,10,9,10,10,10,10,3.01
1098,0,96,10,10,10,10,10,10,1.02
1099,36,96,10,9,10,9,9,10,0.86
1100,41,99,10,10,10,10,9,10,0.69
1101,7,97,10,10,10,10,9,9,3.23
1102,14,96,9,9,10,10,9,9,0.42
1103,5,92,10,9,9,10,9,9,0.43
1104,12,90,9,9,10,9,9,9,1
1105,5,96,10,10,10,10,10,10,1.26
1106,34,77,8,7,9,9,8,8,2.65
1107,0,96,10,10,10,10,10,10,1.02
1108,2,100,10,10,10,10,10,10,0.62
1109,15,81,8,9,9,9,9,8,0.4
1110,18,88,9,9,10,10,9,9,0.97
1111,2,90,8,8,10,10,10,9,0.24
1112,4,100,10,10,10,10,10,10,1.28
1113,51,95,10,10,10,10,9,9,1.03
1114,0,96,10,10,10,10,10,10,1.02
1115,3,100,9,10,9,10,10,9,0.27
1116,43,98,10,10,10,10,9,10,2.31
1117,6,84,10,9,10,9,8,9,0.22
1118,13,88,9,9,10,9,9,9,1.4
1119,5,100,10,10,10,10,8,10,1.81
1120,34,93,10,9,10,10,8,9,0.94
1121,7,83,9,9,9,9,10,8,0.55
1122,3,93,10,9,10,10,10,9,0.22
1123,0,96,10,10,10,10,10,10,1.02
1124,3,100,10,10,10,9,9,10,1.38
1125,31,94,10,10,10,10,10,10,6.12
1126,17,95,10,10,10,10,9,9,0.7
1127,22,90,9,9,9,9,10,9,1.23
1128,4,90,9,9,10,10,10,10,0.47
1129,18,91,9,9,10,10,10,10,0.76
1130,1,100,10,10,10,10,10,10,0.16
1131,0,96,10,10,10,10,10,10,1.02
1132,0,96,10,10,10,10,10,10,1.02
1133,28,93,9,10,10,10,10,10,1.32
1134,1,80,10,10,10,10,10,6,0.07
1135,0,96,10,10,10,10,10,10,1.02
1136,1,100,10,10,10,10,10,10,1
1137,19,94,10,9,10,10,10,9,5.43
1138,0,96,10,10,10,10,10,10,1.02
1139,6,100,10,10,10,10,10,10,0.3
1140,2,90,10,10,10,10,10,9,0.14
1141,18,96,10,10,10,10,10,10,0.89
1142,0,96,10,10,10,10,10,10,1.02
1143,0,96,10,10,10,10,10,10,1.02
1144,0,96,10,10,10,10,10,10,1.02
1145,0,96,10,10,10,10,10,10,1.02
1146,2,100,10,10,10,10,10,10,0.1
1147,43,94,10,10,10,10,9,9,2.22
1148,9,100,10,10,10,10,9,10,0.49
1149,25,99,10,10,10,10,10,10,5.6
1150,41,95,10,9,10,10,10,10,4.41
1151,24,95,9,9,10,10,10,9,1.18
1152,0,96,10,10,10,10,10,10,1.02
1153,0,96,10,10,10,10,10,10,1.02
1154,62,97,10,10,10,10,10,9,2.27
1155,19,95,10,10,10,10,10,10,4.35
1156,14,97,10,10,10,10,10,9,0.82
1157,11,95,10,10,9,10,10,9,3.55
1158,85,99,10,10,10,10,9,10,4.28
1159,31,96,10,10,10,10,10,9,3.08
1160,15,98,10,9,10,10,9,9,0.61
1161,1,100,10,10,10,10,10,10,1
1162,8,100,10,10,10,10,10,10,0.53
1163,115,94,10,9,10,10,10,9,6.39
1164,14,97,9,10,10,10,10,9,2.3
1165,4,100,10,10,10,10,10,10,1.35
1166,3,100,10,10,10,10,10,10,1.15
1167,0,96,10,10,10,10,10,10,1.02
1168,22,94,10,10,10,10,10,10,0.65
1169,33,96,10,10,10,10,10,10,2.06
1170,4,100,9,9,10,10,10,9,3.75
1171,0,96,10,10,10,10,10,10,1.02
1172,4,100,10,10,10,10,10,10,1.01
1173,60,94,9,9,10,9,10,10,6.9
1174,2,100,10,10,10,10,10,9,0.57
1175,62,91,9,10,10,10,9,9,3.88
1176,14,97,10,9,10,10,9,9,3.44
1177,52,93,10,10,10,10,9,9,7.57
1178,25,98,10,10,10,10,10,10,1.94
1179,8,93,10,9,10,10,10,9,0.65
1180,6,90,9,8,9,10,8,9,0.45
1181,81,93,10,9,10,10,9,9,3.61
1182,3,100,10,10,10,10,10,10,3
1183,18,75,9,6,8,9,8,8,2.16
1184,20,100,10,10,10,10,10,10,3.37
1185,8,100,10,10,10,10,10,10,0.45
1186,36,99,10,10,10,10,10,10,3.2
1187,7,97,9,9,10,10,9,9,0.42
1188,2,80,9,10,6,6,9,8,0.23
1189,1,96,10,10,10,10,10,10,0.11
1190,10,98,10,10,10,10,10,10,3.66
1191,6,90,10,9,10,10,10,9,0.3
1192,27,99,10,10,10,10,9,10,0.88
1193,2,100,10,10,10,10,10,10,0.34
1194,108,96,10,9,10,10,9,10,4.15
1195,23,99,10,10,10,10,9,10,1.36
1196,13,97,10,9,10,10,9,9,0.22
1197,113,97,10,9,10,10,10,10,4.28
1198,4,98,10,9,10,10,10,10,0.09
1199,12,92,10,9,10,10,9,9,0.31
1200,14,96,9,9,9,10,9,9,0.6
1201,135,98,10,10,10,10,10,10,5.32
1202,5,96,10,10,10,10,10,9,0.25
1203,1,100,10,10,10,10,10,10,0.21
1204,9,100,10,10,10,10,10,10,2.93
1205,21,93,9,10,9,10,9,9,1
1206,58,91,9,8,10,9,9,9,1.26
1207,110,98,10,10,10,10,10,9,2.52
1208,38,98,10,10,10,10,10,9,8.09
1209,6,87,10,9,8,9,10,9,0.39
1210,21,97,10,10,10,10,9,9,3.37
1211,103,98,10,10,10,10,10,10,2.33
1212,21,95,10,10,10,9,10,10,5.53
1213,15,91,9,8,9,9,9,9,0.55
1214,6,90,10,9,10,10,10,9,1.59
1215,44,95,10,9,10,10,10,10,2.84
1216,0,96,10,10,10,10,10,10,1.02
1217,0,96,10,10,10,10,10,10,1.02
1218,0,96,10,10,10,10,10,10,1.02
1219,167,97,10,10,10,10,10,10,2.82
1220,0,96,10,10,10,10,10,10,1.02
1221,1,100,10,10,10,10,10,10,0.07
1222,111,95,10,9,10,10,9,10,5.67
1223,38,95,10,10,10,10,10,9,4.19
1224,11,96,10,10,10,10,10,10,1.66
1225,0,96,10,10,10,10,10,10,1.02
1226,11,98,10,9,10,9,10,10,11
1227,2,100,10,9,10,10,10,10,0.47
1228,3,100,10,10,9,10,10,10,1.7
1229,61,92,9,10,10,10,10,9,2.26
1230,4,100,10,10,10,10,9,10,2.07
1231,7,94,10,9,10,10,10,9,1.74
1232,7,100,10,10,10,10,10,10,1.26
1233,22,90,9,9,9,10,10,9,1.55
1234,6,97,10,10,10,10,10,10,5.45
1235,3,87,9,10,10,10,9,9,0.76
1236,11,98,10,10,10,10,10,9,0.93
1237,13,95,10,9,10,10,9,10,0.46
1238,735,96,10,10,10,10,10,9,9.67
1239,0,96,10,10,10,10,10,10,1.02
1240,8,93,9,9,10,10,10,10,0.93
1241,61,96,10,9,10,10,10,10,2.86
1242,26,95,10,10,10,10,9,9,1.38
1243,15,91,9,9,9,9,10,9,1.07
1244,44,95,10,9,10,10,10,10,1.63
1245,11,100,10,10,10,10,10,10,1.53
1246,3,93,9,10,9,10,10,9,0.25
1247,3,100,10,9,10,9,10,10,1.48
1248,14,94,10,10,9,10,9,9,0.7
1249,29,99,10,10,10,10,9,10,1.29
1250,168,90,9,8,10,10,10,9,3.36
1251,0,96,10,10,10,10,10,10,1.02
1252,9,100,10,10,10,10,10,10,0.48
1253,0,96,10,10,10,10,10,10,1.02
